ansatz,reps,optimizer,n_qubits,n_params,circuit_depth,jz,E_vqe,E_exact,energy_error,Spi_vqe,Spi_exact,wall_time,mean_abs_error,max_abs_error,total_time_s
real_amplitudes,2,SPSA,4,12,8,1.0,-4.981593533198903,-6.4641016151377535,1.4825080819388505,0.5580357742887718,0.7440169358562931,2.935204029083252,1.644953497738841,7.453842245960207,74.32143259048462
real_amplitudes,2,SPSA,4,12,8,1.25,-6.543469142265241,-7.011323553776188,0.4678544115109471,0.76203270346239,0.7981617595112198,2.9039950370788574,1.644953497738841,7.453842245960207,74.32143259048462
real_amplitudes,2,SPSA,4,12,8,1.5,-2.3335106306939237,-7.574673582515112,5.241162951821188,-0.03578623648335839,0.8493836393885659,3.045502185821533,1.644953497738841,7.453842245960207,74.32143259048462
real_amplitudes,2,SPSA,4,12,8,1.75,-7.434467315819215,-8.152822983208706,0.7183556673894911,0.582934180016828,0.8975561416959063,3.081171751022339,1.644953497738841,7.453842245960207,74.32143259048462
real_amplitudes,2,SPSA,4,12,8,2.0,-1.2907204005778072,-8.744562646538014,7.453842245960207,0.5903165388759831,0.9426051291782762,2.9675910472869873,1.644953497738841,7.453842245960207,74.32143259048462
real_amplitudes,2,SPSA,4,12,8,2.25,-7.769483832069663,-9.348774265635189,1.579290433565526,1.2183420971278551,0.9845167579476416,3.040466070175171,1.644953497738841,7.453842245960207,74.32143259048462
real_amplitudes,2,SPSA,4,12,8,2.5,-6.796538024103782,-9.9644166146696,3.1678785905658184,0.2822560436286367,1.023334574203839,3.0044760704040527,1.644953497738841,7.453842245960207,74.32143259048462
real_amplitudes,2,SPSA,4,12,8,2.75,-9.68759186236465,-10.590519502904307,0.9029276405396569,0.9457349147121946,1.0591508988685487,3.0513010025024414,1.644953497738841,7.453842245960207,74.32143259048462
real_amplitudes,2,SPSA,4,12,8,3.0,-3.93158364657166,-11.226181168649887,7.294597522078227,0.34686238816248216,1.0920958902926141,3.0512051582336426,1.644953497738841,7.453842245960207,74.32143259048462
real_amplitudes,2,COBYLA,4,12,8,-3.0,-8.708112251367385,-9.0,0.2918877486326146,-0.49540416300002094,-0.5,1.2222261428833008,0.46625456759410255,1.1135049377545978,23.904621601104736
real_amplitudes,2,COBYLA,4,12,8,-2.75,-8.014275955139329,-8.25,0.235724044860671,-0.4830379837944159,-0.5,0.8293008804321289,0.46625456759410255,1.1135049377545978,23.904621601104736
real_amplitudes,2,COBYLA,4,12,8,-2.5,-7.2789720809355245,-7.5,0.2210279190644755,-0.48750568196513855,-0.5,0.974229097366333,0.46625456759410255,1.1135049377545978,23.904621601104736
real_amplitudes,2,COBYLA,4,12,8,-2.25,-6.563074629523501,-6.75,0.18692537047649882,-0.47551268183979445,-0.5,0.842540979385376,0.46625456759410255,1.1135049377545978,23.904621601104736
real_amplitudes,2,COBYLA,4,12,8,-2.0,-5.797398179654376,-6.0,0.2026018203456239,-0.49439983729730225,-0.5,0.930412769317627,0.46625456759410255,1.1135049377545978,23.904621601104736
real_amplitudes,2,COBYLA,4,12,8,-1.75,-5.089997677276324,-5.25,0.16000232272367576,-0.4719790038006138,-0.5,1.0189933776855469,0.46625456759410255,1.1135049377545978,23.904621601104736
real_amplitudes,2,COBYLA,4,12,8,-1.5,-4.364767554689941,-4.5,0.1352324453100593,-0.4952883960304296,-0.5,0.7723610401153564,0.46625456759410255,1.1135049377545978,23.904621601104736
real_amplitudes,2,COBYLA,4,12,8,-1.25,-3.639533646197183,-3.75,0.110466353802817,-0.5023327977390487,-0.5,0.8535850048065186,0.46625456759410255,1.1135049377545978,23.904621601104736
real_amplitudes,2,COBYLA,4,12,8,-1.0,-2.862503944086809,-3.0,0.13749605591319103,-0.45923275401219493,-0.5,0.7939209938049316,0.46625456759410255,1.1135049377545978,23.904621601104736
real_amplitudes,2,COBYLA,4,12,8,-0.75,-2.174649445655478,-3.2881543834100757,1.1135049377545978,-0.48219080241656326,0.268611278398783,0.9132816791534424,0.46625456759410255,1.1135049377545978,23.904621601104736
real_amplitudes,2,COBYLA,4,12,8,-0.5,-3.01453511068487,-3.639409959505632,0.6248748488207618,0.09711080891296638,0.3548377264558783,1.3953402042388916,0.46625456759410255,1.1135049377545978,23.904621601104736
real_amplitudes,2,COBYLA,4,12,8,-0.25,-3.3300908813585544,-4.0376786899823,0.7075878086237459,0.16578220939951743,0.4306106243562941,0.9798500537872314,0.46625456759410255,1.1135049377545978,23.904621601104736
